Timestamp,Rain Rate,Solar Radiation Sensor,Thermometer
2018-07-22 13:00:00,0.000000,823.5000,92.09500
2018-07-22 14:00:00,0.000000,788.7000,93.39667
2018-07-22 15:00:00,0.000000,564.6500,94.06833
2018-07-22 16:00:00,0.152500,131.3167,92.35833
2018-07-22 17:00:00,0.170508,50.8305,83.97119
2018-07-22 18:00:00,0.000000,47.5667,80.63333
2018-07-22 19:00:00,0.000000,100.4576,80.68305
2018-07-22 20:00:00,0.000000,17.4500,80.74167
2018-07-22 21:00:00,0.000000,0.0000,79.39833
2018-07-22 22:00:00,0.000000,0.0000,79.27167
2018-07-22 23:00:00,0.000000,0.0000,78.19167
2018-07-23 00:00:00,0.000000,0.0000,76.54833
2018-07-23 01:00:00,0.000000,0.0000,76.22500
2018-07-23 02:00:00,0.000000,0.0000,75.74833
2018-07-23 03:00:00,0.000000,0.0000,75.33333
2018-07-23 04:00:00,0.000000,0.0000,75.28475
2018-07-23 05:00:00,0.000000,0.0000,75.37667
2018-07-23 06:00:00,0.000000,0.4500,74.83667
2018-07-23 07:00:00,0.000000,51.8814,75.26441
2018-07-23 08:00:00,0.000000,191.8833,78.59167
2018-07-23 09:00:00,0.000000,387.4407,82.14237
2018-07-23 10:00:00,0.000000,579.5000,84.36000
2018-07-23 11:00:00,0.000000,671.7119,87.19322
2018-07-23 12:00:00,0.000000,799.1525,89.85424
2018-07-23 13:00:00,0.000000,766.7966,91.54407
2018-07-23 14:00:00,0.000000,850.2586,92.23448
2018-07-23 15:00:00,0.000000,639.5333,91.51500
2018-07-23 16:00:00,0.000000,524.2667,90.11000
2018-07-23 17:00:00,0.000000,452.9831,89.87797
2018-07-23 18:00:00,0.000000,299.5000,89.25517
2018-07-23 19:00:00,0.000000,102.0678,87.69322
2018-07-23 20:00:00,0.000000,12.1333,85.83500
2018-07-23 21:00:00,0.000000,0.0000,80.04167
2018-07-23 22:00:00,0.000000,0.0000,78.30000
2018-07-23 23:00:00,0.000000,0.0000,77.00169
2018-07-24 00:00:00,0.000000,0.0000,77.16167
2018-07-24 01:00:00,0.000000,0.0000,76.69167
2018-07-24 02:00:00,0.000000,0.0000,76.13667
2018-07-24 03:00:00,0.000000,0.0000,75.57000
2018-07-24 04:00:00,0.000000,0.0000,74.49167
2018-07-24 05:00:00,0.000000,0.0000,73.63390
2018-07-24 06:00:00,0.000000,0.6102,73.28305
2018-07-24 07:00:00,0.000000,49.8333,73.58000
2018-07-24 08:00:00,0.000000,186.4167,76.79167
2018-07-24 09:00:00,0.000000,391.2500,80.30667
2018-07-24 10:00:00,0.000000,570.8983,82.42373
2018-07-24 11:00:00,0.000000,706.8000,86.86333
2018-07-24 12:00:00,0.000000,611.5273,88.24000
2018-07-24 13:00:00,0.000000,518.6833,89.10833
2018-07-24 14:00:00,0.000000,646.6102,90.61695
2018-07-24 15:00:00,0.000000,371.0702,91.82281
2018-07-24 16:00:00,0.087167,77.2833,85.58667
2018-07-24 17:00:00,0.440833,264.1667,75.30833
2018-07-24 18:00:00,0.000000,201.1833,78.62333
2018-07-24 19:00:00,0.000000,64.1207,78.47931
2018-07-24 20:00:00,0.000000,4.1552,78.40862
2018-07-24 21:00:00,0.000000,0.0000,77.40169
2018-07-24 22:00:00,0.000000,0.0000,76.46552
2018-07-24 23:00:00,0.000000,0.0000,76.40667
2018-07-25 00:00:00,0.000000,0.0000,76.45000
2018-07-25 01:00:00,0.000000,0.0000,75.67119
2018-07-25 02:00:00,0.000000,0.0000,75.10167
2018-07-25 03:00:00,0.000000,0.0000,74.56610
2018-07-25 04:00:00,0.000000,0.0000,74.35593
2018-07-25 05:00:00,0.000000,0.0000,74.23333
2018-07-25 06:00:00,0.000000,0.5862,74.06379
2018-07-25 07:00:00,0.000000,51.6000,74.61500
2018-07-25 08:00:00,0.000000,191.7833,78.48333
2018-07-25 09:00:00,0.000000,398.1667,83.66500
2018-07-25 10:00:00,0.000000,590.3729,84.80339
2018-07-25 11:00:00,0.000000,730.5667,86.97333
2018-07-25 12:00:00,0.000000,816.7627,87.80508
2018-07-25 13:00:00,0.000000,728.3667,89.61500
2018-07-25 14:00:00,0.000000,699.6271,90.55763
2018-07-25 15:00:00,0.000000,691.8500,91.90833
2018-07-25 16:00:00,0.000000,363.9474,90.03158
2018-07-25 17:00:00,0.000000,99.3167,85.22667
2018-07-25 18:00:00,0.000000,92.6667,83.48000
2018-07-25 19:00:00,0.000000,90.6271,83.02881
2018-07-25 20:00:00,0.000000,6.3000,83.00500
2018-07-25 21:00:00,0.000000,0.0000,82.15085
2018-07-25 22:00:00,0.000000,0.0000,81.36000
2018-07-25 23:00:00,0.000000,0.0000,81.43621
2018-07-26 00:00:00,0.000000,0.0000,81.27000
2018-07-26 01:00:00,0.000000,0.0000,80.41167
2018-07-26 02:00:00,0.000000,0.0000,79.86833
2018-07-26 03:00:00,0.000000,0.0000,78.53333
2018-07-26 04:00:00,0.000000,0.0000,78.21186
2018-07-26 05:00:00,0.000000,0.0000,78.14746
2018-07-26 06:00:00,0.000000,0.0000,77.67500
2018-07-26 07:00:00,0.000000,33.0500,77.35167
2018-07-26 08:00:00,0.000000,194.4167,80.28000
2018-07-26 09:00:00,0.000000,419.8500,84.35667
2018-07-26 10:00:00,0.000000,523.3390,87.83390
2018-07-26 11:00:00,0.000000,683.8667,88.75167
2018-07-26 12:00:00,0.000000,764.6000,90.25500
2018-07-26 13:00:00,0.000000,665.6000,91.71833
2018-07-26 14:00:00,0.000000,411.6102,90.50847
2018-07-26 15:00:00,0.000000,567.9298,87.32456
2018-07-26 16:00:00,0.000000,630.4333,88.74333
2018-07-26 17:00:00,0.000000,480.6271,88.46610
2018-07-26 18:00:00,0.000000,240.4500,88.03167
2018-07-26 19:00:00,0.000000,55.7119,86.62373
2018-07-26 20:00:00,0.000000,2.1167,83.18333
2018-07-26 21:00:00,0.000000,0.0000,82.50862
2018-07-26 22:00:00,0.000000,0.0000,82.05862
2018-07-26 23:00:00,0.000000,0.0000,81.54167
2018-07-27 00:00:00,0.000000,0.0000,80.10508
2018-07-27 01:00:00,0.000000,0.0000,78.78667
2018-07-27 02:00:00,0.000000,0.0000,78.18475
2018-07-27 03:00:00,0.000000,0.0000,77.53833
2018-07-27 04:00:00,0.000000,0.0000,77.46833
2018-07-27 05:00:00,0.000000,0.0000,77.73500
2018-07-27 06:00:00,0.000000,0.0833,77.62667
2018-07-27 07:00:00,0.000000,47.3167,78.01833
2018-07-27 08:00:00,0.000000,188.4310,80.80345
2018-07-27 09:00:00,0.000000,398.2500,84.27167
2018-07-27 10:00:00,0.000000,627.5167,86.43333
2018-07-27 11:00:00,0.000000,531.3898,88.36780
2018-07-27 12:00:00,0.000000,608.6724,88.11897
2018-07-27 13:00:00,0.000000,61.1724,79.66724
2018-07-27 14:00:00,0.000000,115.6333,79.78167
2018-07-27 15:00:00,0.000000,302.0833,81.22833
2018-07-27 16:00:00,0.000000,230.4333,83.68000
2018-07-27 17:00:00,0.087333,90.9333,83.83167
2018-07-27 18:00:00,0.007333,85.2333,77.38000
2018-07-27 19:00:00,0.000000,47.8500,78.70833
2018-07-27 20:00:00,0.000000,5.3000,79.31000
2018-07-27 21:00:00,0.000000,0.0000,78.24667
2018-07-27 22:00:00,0.000000,0.0000,78.00678
2018-07-27 23:00:00,0.000000,0.0000,77.28000
2018-07-28 00:00:00,0.000000,0.0000,77.17667
2018-07-28 01:00:00,0.000000,0.0000,76.63559
2018-07-28 02:00:00,0.000000,0.0000,75.90877
2018-07-28 03:00:00,0.000000,0.0000,75.92203
2018-07-28 04:00:00,0.000000,0.0000,75.74746
2018-07-28 05:00:00,0.000000,0.0000,75.62667
2018-07-28 06:00:00,0.000000,0.4915,75.30508
2018-07-28 07:00:00,0.000000,46.5833,75.73167
2018-07-28 08:00:00,0.000000,208.8136,79.19153
2018-07-28 09:00:00,0.000000,321.6000,83.41167
2018-07-28 10:00:00,0.000000,492.2881,85.69322
2018-07-28 11:00:00,0.000000,596.1000,88.94500
2018-07-28 12:00:00,0.000000,735.2500,90.41167
2018-07-28 13:00:00,0.000000,875.8833,91.96000
2018-07-28 14:00:00,0.000000,630.7966,86.84068
2018-07-28 15:00:00,0.000000,733.5667,86.03167
2018-07-28 16:00:00,0.000000,603.3559,87.76271
2018-07-28 17:00:00,0.000000,450.6271,89.05932
2018-07-28 18:00:00,0.000000,171.8305,88.59661
2018-07-28 19:00:00,0.000000,18.0500,86.76667
2018-07-28 20:00:00,0.000000,4.3000,82.62667
2018-07-28 21:00:00,0.000000,0.0000,81.32000
2018-07-28 22:00:00,0.000000,0.0000,80.76500
2018-07-28 23:00:00,0.000000,0.0000,80.40172
2018-07-29 00:00:00,0.000000,0.0000,80.19667
2018-07-29 01:00:00,0.000000,0.0000,79.26167
2018-07-29 02:00:00,0.000000,0.0000,78.47797
2018-07-29 03:00:00,0.000000,0.0000,77.73000
2018-07-29 04:00:00,0.000000,0.0000,77.08475
2018-07-29 05:00:00,0.000000,0.0000,76.67759
2018-07-29 06:00:00,0.000000,0.7500,76.38000
2018-07-29 07:00:00,0.000000,50.3333,76.78167
2018-07-29 08:00:00,0.000000,183.6667,79.17833
2018-07-29 09:00:00,0.000000,386.9833,83.97833
2018-07-29 10:00:00,0.000000,491.4746,86.36441
2018-07-29 11:00:00,0.000000,614.7627,87.60678
2018-07-29 12:00:00,0.000000,745.3220,89.17797
2018-07-29 13:00:00,0.000000,869.9322,91.81356
2018-07-29 14:00:00,0.000000,890.7000,92.48167
2018-07-29 15:00:00,0.000000,579.0345,89.91552
2018-07-29 16:00:00,0.000000,305.9153,86.11017
2018-07-29 17:00:00,0.000000,192.4828,83.95345
2018-07-29 18:00:00,0.000000,57.8000,82.95500
2018-07-29 19:00:00,0.000000,19.6207,80.61724
2018-07-29 20:00:00,0.000000,3.5500,79.83333
2018-07-29 21:00:00,0.000000,0.0000,77.93833
2018-07-29 22:00:00,0.000000,0.0000,77.72241
2018-07-29 23:00:00,0.000000,0.0000,78.01525
2018-07-30 00:00:00,0.000000,0.0000,77.22373
2018-07-30 01:00:00,0.000000,0.0000,76.51228
2018-07-30 02:00:00,0.000000,0.0000,76.13276
2018-07-30 03:00:00,0.000000,0.0000,75.47255
2018-07-30 04:00:00,0.000000,0.0000,75.16786
2018-07-30 05:00:00,0.000000,0.0000,75.19831
2018-07-30 06:00:00,0.000000,0.1724,74.77241
2018-07-30 07:00:00,0.000000,25.7833,75.21667
2018-07-30 08:00:00,0.000000,150.8596,76.83860
2018-07-30 09:00:00,0.000000,311.1667,80.59500
2018-07-30 10:00:00,0.000000,469.9500,84.49833
2018-07-30 11:00:00,0.000000,149.7966,83.77119
2018-07-30 12:00:00,0.000000,357.2333,82.53167
2018-07-30 13:00:00,0.000000,439.3500,85.03667
2018-07-30 14:00:00,0.000000,524.6333,85.33167
2018-07-30 15:00:00,0.000000,216.4068,86.38644
2018-07-30 16:00:00,0.000000,352.8167,83.28500
2018-07-30 17:00:00,0.000000,376.3167,85.14167
2018-07-30 18:00:00,0.000000,191.7333,85.08833
2018-07-30 19:00:00,0.000000,114.6949,85.57119
2018-07-30 20:00:00,0.249333,9.9000,83.83667
2018-07-30 21:00:00,0.517167,0.0000,76.91167
2018-07-30 22:00:00,0.000000,0.0000,77.00364
2018-07-30 23:00:00,0.000000,0.0000,77.51186
2018-07-31 00:00:00,0.000000,0.0000,78.12833
2018-07-31 01:00:00,0.000000,0.0000,78.03667
2018-07-31 02:00:00,0.000000,0.0000,77.69322
2018-07-31 03:00:00,0.000000,0.0000,77.42833
2018-07-31 04:00:00,0.000000,0.0000,77.29153
2018-07-31 05:00:00,0.000000,0.0000,77.00678
2018-07-31 06:00:00,0.000000,0.0000,76.90508
2018-07-31 07:00:00,0.294237,5.4237,75.75424
2018-07-31 08:00:00,0.002000,45.4667,76.01167
2018-07-31 09:00:00,0.000000,46.0508,75.44407
2018-07-31 10:00:00,0.000000,77.3729,75.43729
2018-07-31 11:00:00,0.000000,113.7119,75.32203
2018-07-31 12:00:00,0.000000,305.0169,75.23051
2018-07-31 13:00:00,0.000000,369.8000,78.05500
2018-07-31 14:00:00,0.000000,493.3000,80.11000
2018-07-31 15:00:00,0.000000,581.9667,81.94333
2018-07-31 16:00:00,0.000000,437.0847,82.80678
2018-07-31 17:00:00,0.000000,242.9138,82.73276
2018-07-31 18:00:00,0.144068,55.3390,79.12034
2018-07-31 19:00:00,0.025667,15.4333,77.38500
2018-07-31 20:00:00,0.000000,4.3966,77.40172
2018-07-31 21:00:00,0.000000,0.0000,77.06949
2018-07-31 22:00:00,0.996800,0.0000,72.83400
